from,to,degree,source,target
Knowledge Discovery In Databases,Pie Chart,1,50,63
Knowledge Discovery In Databases,Area Chart,1,50,1
Knowledge Discovery In Databases,Control Chart,1,50,14
Knowledge Discovery In Databases,Run Chart,1,50,69
Knowledge Discovery In Databases,Cartogram,1,50,10
Knowledge Discovery In Databases,Small Multiple,1,50,73
Knowledge Discovery In Databases,Sparkline,1,50,75
Knowledge Discovery In Databases,Data,1,50,15
Knowledge Discovery In Databases,Information,1,50,43
Knowledge Discovery In Databases,Big Data,1,50,4
Knowledge Discovery In Databases,Database,1,50,23
Knowledge Discovery In Databases,Chartjunk,1,50,11
Knowledge Discovery In Databases,Visual Perception,1,50,85
Knowledge Discovery In Databases,Regression Analysis,1,50,67
Knowledge Discovery In Databases,Statistical Model,1,50,80
Knowledge Discovery In Databases,Misleading Graph,1,50,58
Knowledge Discovery In Databases,Knowledge,1,50,49
Knowledge Discovery In Databases,Data,1,50,15
Knowledge Discovery In Databases,Statistics,1,50,81
Knowledge Discovery In Databases,Data Mining,1,50,19
Knowledge Discovery In Databases,Predictive Analytics,1,50,65
Knowledge Discovery In Databases,Knowledge Discovery In Databases,1,50,50
Knowledge Discovery In Databases,Mathematics,1,50,56
Knowledge Discovery In Databases,Statistics,1,50,81
Knowledge Discovery In Databases,Information Science,1,50,45
Knowledge Discovery In Databases,Computer Science,1,50,13
Knowledge Discovery In Databases,Signal Processing,1,50,72
Knowledge Discovery In Databases,Probability Models,1,50,66
Knowledge Discovery In Databases,Machine Learning,1,50,53
Knowledge Discovery In Databases,Statistical Learning Theory,1,50,79
Knowledge Discovery In Databases,Data Mining,1,50,19
Knowledge Discovery In Databases,Database,1,50,23
Knowledge Discovery In Databases,Data Engineering,1,50,18
Knowledge Discovery In Databases,Pattern Recognition And Learning,1,50,61
Knowledge Discovery In Databases,Data Visualization,1,50,21
Knowledge Discovery In Databases,Predictive Analytics,1,50,65
Knowledge Discovery In Databases,Uncertainty Modeling,1,50,83
Knowledge Discovery In Databases,Data Warehousing,1,50,22
Knowledge Discovery In Databases,Data Compression,1,50,17
Knowledge Discovery In Databases,Computer Programming,1,50,12
Knowledge Discovery In Databases,Artificial Intelligence,1,50,2
Knowledge Discovery In Databases,High Performance Computing,1,50,38
Knowledge Discovery In Databases,Big Data,1,50,4
Knowledge Discovery In Databases,Machine Learning,1,50,53
Knowledge Discovery In Databases,Machine Translation,1,50,54
Knowledge Discovery In Databases,Speech Recognition,1,50,76
Knowledge Discovery In Databases,Robotics,1,50,68
Knowledge Discovery In Databases,Search Engines,1,50,71
Knowledge Discovery In Databases,Digital Economy,1,50,26
Knowledge Discovery In Databases,Biological Sciences,1,50,5
Knowledge Discovery In Databases,Medical Informatics,1,50,57
Knowledge Discovery In Databases,Health Care,1,50,37
Knowledge Discovery In Databases,Social Sciences,1,50,74
Knowledge Discovery In Databases,Humanities,1,50,40
Knowledge Discovery In Databases,Economics,1,50,30
Knowledge Discovery In Databases,Business,1,50,7
Knowledge Discovery In Databases,Finance,1,50,33
Knowledge Discovery In Databases,Data Mining,1,50,19
Knowledge Discovery In Databases,Data Analysis,1,50,16
Knowledge Discovery In Databases,Harvard Business Review,1,50,36
Knowledge Discovery In Databases,The Data Incubator,1,50,82
Knowledge Discovery In Databases,Datalogy,1,50,24
Knowledge Discovery In Databases,Computer Science,1,50,13
Knowledge Discovery In Databases,Peter Naur,1,50,62
Knowledge Discovery In Databases,University Of Michigan,1,50,84
Knowledge Discovery In Databases,Prasanta Chandra Mahalanobis,1,50,64
Knowledge Discovery In Databases,Indian Statistical Institute,1,50,41
Knowledge Discovery In Databases,Dj Patil,1,50,28
Knowledge Discovery In Databases,Jeff Hammerbacher,1,50,48
Knowledge Discovery In Databases,Statistics,1,50,81
Knowledge Discovery In Databases,Forbes,1,50,34
Knowledge Discovery In Databases,Buzzword,1,50,9
Knowledge Discovery In Databases,Business Analytics,1,50,8
Knowledge Discovery In Databases,American Statistical Association,1,50,0
Knowledge Discovery In Databases,Nate Silver,1,50,59
Knowledge Discovery In Databases,List Of Statistical Packages,1,50,52
Knowledge Discovery In Databases,Digital Object Identifier,1,50,27
Knowledge Discovery In Databases,Forbes,1,50,34
Knowledge Discovery In Databases,International Standard Book Number,1,50,47
Knowledge Discovery In Databases,International Standard Book Number,1,50,47
Knowledge Discovery In Databases,Data Science,1,50,20
Knowledge Discovery In Databases,Data Science,1,50,20
Knowledge Discovery In Databases,Main Page,1,50,55
Knowledge Discovery In Databases,Main Page,1,50,55
Predictive Analytics,Information Science,1,65,45
Predictive Analytics,Statistics,1,65,81
Predictive Analytics,Data Visualization,1,65,21
Predictive Analytics,Exploratory Data Analysis,1,65,32
Predictive Analytics,Information Design,1,65,44
Predictive Analytics,Interactive Data Visualization,1,65,46
Predictive Analytics,Descriptive Statistics,1,65,25
Predictive Analytics,Statistical Inference,1,65,78
Predictive Analytics,Statistical Graphics,1,65,77
Predictive Analytics,Data Analysis,1,65,16
Predictive Analytics,Infographic,1,65,42
Predictive Analytics,Edward Tufte,1,65,31
Predictive Analytics,Hadley Wickham,1,65,35
Predictive Analytics,Drew Conway,1,65,29
Predictive Analytics,Line Chart,1,65,51
Predictive Analytics,Bar Chart,1,65,3
Predictive Analytics,Histogram,1,65,39
Predictive Analytics,Scatterplot,1,65,70
Predictive Analytics,Boxplot,1,65,6
Predictive Analytics,Pareto Chart,1,65,60
Predictive Analytics,Pie Chart,1,65,63
Predictive Analytics,Area Chart,1,65,1
Predictive Analytics,Control Chart,1,65,14
Predictive Analytics,Run Chart,1,65,69
Predictive Analytics,Cartogram,1,65,10
Predictive Analytics,Small Multiple,1,65,73
Predictive Analytics,Sparkline,1,65,75
Predictive Analytics,Data,1,65,15
Predictive Analytics,Information,1,65,43
Predictive Analytics,Big Data,1,65,4
Predictive Analytics,Database,1,65,23
Predictive Analytics,Chartjunk,1,65,11
Predictive Analytics,Visual Perception,1,65,85
Predictive Analytics,Regression Analysis,1,65,67
Predictive Analytics,Statistical Model,1,65,80
Predictive Analytics,Misleading Graph,1,65,58
Predictive Analytics,Knowledge,1,65,49
Predictive Analytics,Data,1,65,15
Predictive Analytics,Statistics,1,65,81
Predictive Analytics,Data Mining,1,65,19
Predictive Analytics,Predictive Analytics,1,65,65
Predictive Analytics,Knowledge Discovery In Databases,1,65,50
Predictive Analytics,Mathematics,1,65,56
Predictive Analytics,Statistics,1,65,81
Predictive Analytics,Information Science,1,65,45
Predictive Analytics,Computer Science,1,65,13
Predictive Analytics,Signal Processing,1,65,72
Predictive Analytics,Probability Models,1,65,66
Predictive Analytics,Machine Learning,1,65,53
Predictive Analytics,Statistical Learning Theory,1,65,79
Predictive Analytics,Data Mining,1,65,19
Predictive Analytics,Database,1,65,23
Predictive Analytics,Data Engineering,1,65,18
Predictive Analytics,Pattern Recognition And Learning,1,65,61
Predictive Analytics,Data Visualization,1,65,21
Predictive Analytics,Predictive Analytics,1,65,65
Predictive Analytics,Uncertainty Modeling,1,65,83
Predictive Analytics,Data Warehousing,1,65,22
Predictive Analytics,Data Compression,1,65,17
Predictive Analytics,Computer Programming,1,65,12
Predictive Analytics,Artificial Intelligence,1,65,2
Predictive Analytics,High Performance Computing,1,65,38
Predictive Analytics,Big Data,1,65,4
Predictive Analytics,Machine Learning,1,65,53
Predictive Analytics,Machine Translation,1,65,54
Predictive Analytics,Speech Recognition,1,65,76
Predictive Analytics,Robotics,1,65,68
Predictive Analytics,Search Engines,1,65,71
Predictive Analytics,Digital Economy,1,65,26
Predictive Analytics,Biological Sciences,1,65,5
Predictive Analytics,Medical Informatics,1,65,57
Predictive Analytics,Health Care,1,65,37
Predictive Analytics,Social Sciences,1,65,74
Predictive Analytics,Humanities,1,65,40
Predictive Analytics,Economics,1,65,30
Predictive Analytics,Business,1,65,7
Predictive Analytics,Finance,1,65,33
Predictive Analytics,Data Mining,1,65,19
Predictive Analytics,Data Analysis,1,65,16
Predictive Analytics,Harvard Business Review,1,65,36
Predictive Analytics,The Data Incubator,1,65,82
Predictive Analytics,Datalogy,1,65,24
Predictive Analytics,Computer Science,1,65,13
Predictive Analytics,Peter Naur,1,65,62
Predictive Analytics,University Of Michigan,1,65,84
Predictive Analytics,Prasanta Chandra Mahalanobis,1,65,64
Predictive Analytics,Indian Statistical Institute,1,65,41
Predictive Analytics,Dj Patil,1,65,28
Predictive Analytics,Jeff Hammerbacher,1,65,48
Predictive Analytics,Statistics,1,65,81
Predictive Analytics,Forbes,1,65,34
Predictive Analytics,Buzzword,1,65,9
Predictive Analytics,Business Analytics,1,65,8
Predictive Analytics,American Statistical Association,1,65,0
Predictive Analytics,Nate Silver,1,65,59
Predictive Analytics,List Of Statistical Packages,1,65,52
Predictive Analytics,Digital Object Identifier,1,65,27
Predictive Analytics,Forbes,1,65,34
Predictive Analytics,International Standard Book Number,1,65,47
Predictive Analytics,International Standard Book Number,1,65,47
Predictive Analytics,Data Science,1,65,20
Predictive Analytics,Data Science,1,65,20
Predictive Analytics,Main Page,1,65,55
Predictive Analytics,Main Page,1,65,55
Data Mining,Information Science,1,19,45
Data Mining,Statistics,1,19,81
Data Mining,Data Visualization,1,19,21
Data Mining,Exploratory Data Analysis,1,19,32
Data Mining,Information Design,1,19,44
Data Mining,Interactive Data Visualization,1,19,46
Data Mining,Descriptive Statistics,1,19,25
Data Mining,Statistical Inference,1,19,78
Data Mining,Statistical Graphics,1,19,77
Data Mining,Data Analysis,1,19,16
Data Mining,Infographic,1,19,42
Data Mining,Edward Tufte,1,19,31
Data Mining,Hadley Wickham,1,19,35
Data Mining,Drew Conway,1,19,29
Data Mining,Line Chart,1,19,51
Data Mining,Bar Chart,1,19,3
Data Mining,Histogram,1,19,39
Data Mining,Scatterplot,1,19,70
Data Mining,Boxplot,1,19,6
Data Mining,Pareto Chart,1,19,60
Data Mining,Pie Chart,1,19,63
Data Mining,Area Chart,1,19,1
Data Mining,Control Chart,1,19,14
Data Mining,Run Chart,1,19,69
Data Mining,Cartogram,1,19,10
Data Mining,Small Multiple,1,19,73
Data Mining,Sparkline,1,19,75
Data Mining,Data,1,19,15
Data Mining,Information,1,19,43
Data Mining,Big Data,1,19,4
Data Mining,Database,1,19,23
Data Mining,Chartjunk,1,19,11
Data Mining,Visual Perception,1,19,85
Data Mining,Regression Analysis,1,19,67
Data Mining,Statistical Model,1,19,80
Data Mining,Misleading Graph,1,19,58
Data Mining,Knowledge,1,19,49
Data Mining,Data,1,19,15
Data Mining,Statistics,1,19,81
Data Mining,Data Mining,1,19,19
Data Mining,Predictive Analytics,1,19,65
Data Mining,Knowledge Discovery In Databases,1,19,50
Data Mining,Mathematics,1,19,56
Data Mining,Statistics,1,19,81
Data Mining,Information Science,1,19,45
Data Mining,Computer Science,1,19,13
Data Mining,Signal Processing,1,19,72
Data Mining,Probability Models,1,19,66
Data Mining,Machine Learning,1,19,53
Data Mining,Statistical Learning Theory,1,19,79
Data Mining,Data Mining,1,19,19
Data Mining,Database,1,19,23
Data Mining,Data Engineering,1,19,18
Data Mining,Pattern Recognition And Learning,1,19,61
Data Mining,Data Visualization,1,19,21
Data Mining,Predictive Analytics,1,19,65
Data Mining,Uncertainty Modeling,1,19,83
Data Mining,Data Warehousing,1,19,22
Data Mining,Data Compression,1,19,17
Data Mining,Computer Programming,1,19,12
Data Mining,Artificial Intelligence,1,19,2
Data Mining,High Performance Computing,1,19,38
Data Mining,Big Data,1,19,4
Data Mining,Machine Learning,1,19,53
Data Mining,Machine Translation,1,19,54
Data Mining,Speech Recognition,1,19,76
Data Mining,Robotics,1,19,68
Data Mining,Search Engines,1,19,71
Data Mining,Digital Economy,1,19,26
Data Mining,Biological Sciences,1,19,5
Data Mining,Medical Informatics,1,19,57
Data Mining,Health Care,1,19,37
Data Mining,Social Sciences,1,19,74
Data Mining,Humanities,1,19,40
Data Mining,Economics,1,19,30
Data Mining,Business,1,19,7
Data Mining,Finance,1,19,33
Data Mining,Data Mining,1,19,19
Data Mining,Data Analysis,1,19,16
Data Mining,Harvard Business Review,1,19,36
Data Mining,The Data Incubator,1,19,82
Data Mining,Datalogy,1,19,24
Data Mining,Computer Science,1,19,13
Data Mining,Peter Naur,1,19,62
Data Mining,University Of Michigan,1,19,84
Data Mining,Prasanta Chandra Mahalanobis,1,19,64
Data Mining,Indian Statistical Institute,1,19,41
Data Mining,Dj Patil,1,19,28
Data Mining,Jeff Hammerbacher,1,19,48
Data Mining,Statistics,1,19,81
Data Mining,Forbes,1,19,34
Data Mining,Buzzword,1,19,9
Data Mining,Business Analytics,1,19,8
Data Mining,American Statistical Association,1,19,0
Data Mining,Nate Silver,1,19,59
Data Mining,List Of Statistical Packages,1,19,52
Data Mining,Digital Object Identifier,1,19,27
Data Mining,Forbes,1,19,34
Data Mining,International Standard Book Number,1,19,47
Data Mining,International Standard Book Number,1,19,47
Data Mining,Data Science,1,19,20
Data Mining,Data Science,1,19,20
Data Mining,Main Page,1,19,55
Data Mining,Main Page,1,19,55
Knowledge,Information Science,1,49,45
Knowledge,Statistics,1,49,81
Knowledge,Data Visualization,1,49,21
Knowledge,Exploratory Data Analysis,1,49,32
Knowledge,Information Design,1,49,44
Knowledge,Interactive Data Visualization,1,49,46
Knowledge,Descriptive Statistics,1,49,25
Knowledge,Statistical Inference,1,49,78
Knowledge,Statistical Graphics,1,49,77
Knowledge,Data Analysis,1,49,16
Knowledge,Infographic,1,49,42
Knowledge,Edward Tufte,1,49,31
Knowledge,Hadley Wickham,1,49,35
Knowledge,Drew Conway,1,49,29
Knowledge,Line Chart,1,49,51
Knowledge,Bar Chart,1,49,3
Knowledge,Histogram,1,49,39
Knowledge,Scatterplot,1,49,70
Knowledge,Boxplot,1,49,6
Knowledge,Pareto Chart,1,49,60
Knowledge,Pie Chart,1,49,63
Knowledge,Area Chart,1,49,1
Knowledge,Control Chart,1,49,14
Knowledge,Run Chart,1,49,69
Knowledge,Cartogram,1,49,10
Knowledge,Small Multiple,1,49,73
Knowledge,Sparkline,1,49,75
Knowledge,Data,1,49,15
Knowledge,Information,1,49,43
Knowledge,Big Data,1,49,4
Knowledge,Database,1,49,23
Knowledge,Chartjunk,1,49,11
Knowledge,Visual Perception,1,49,85
Knowledge,Regression Analysis,1,49,67
Knowledge,Statistical Model,1,49,80
Knowledge,Misleading Graph,1,49,58
Knowledge,Knowledge,1,49,49
Knowledge,Data,1,49,15
Knowledge,Statistics,1,49,81
Knowledge,Data Mining,1,49,19
Knowledge,Predictive Analytics,1,49,65
Knowledge,Knowledge Discovery In Databases,1,49,50
Knowledge,Mathematics,1,49,56
Knowledge,Statistics,1,49,81
Knowledge,Information Science,1,49,45
Knowledge,Computer Science,1,49,13
Knowledge,Signal Processing,1,49,72
Knowledge,Probability Models,1,49,66
Knowledge,Machine Learning,1,49,53
Knowledge,Statistical Learning Theory,1,49,79
Knowledge,Data Mining,1,49,19
Knowledge,Database,1,49,23
Knowledge,Data Engineering,1,49,18
Knowledge,Pattern Recognition And Learning,1,49,61
Knowledge,Data Visualization,1,49,21
Knowledge,Predictive Analytics,1,49,65
Knowledge,Uncertainty Modeling,1,49,83
Knowledge,Data Warehousing,1,49,22
Knowledge,Data Compression,1,49,17
Knowledge,Computer Programming,1,49,12
Knowledge,Artificial Intelligence,1,49,2
Knowledge,High Performance Computing,1,49,38
Knowledge,Big Data,1,49,4
Knowledge,Machine Learning,1,49,53
Knowledge,Machine Translation,1,49,54
Knowledge,Speech Recognition,1,49,76
Knowledge,Robotics,1,49,68
Knowledge,Search Engines,1,49,71
